trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	color_comb	response_hand	phase_duration	onset_abs	duration
63	277.14000391960144	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2039.1356658935547	1.3336000442504883
63	278.47360396385193	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2040.4692659378052	2.0003249645233154
63	280.47392892837524	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2042.4695909023285	1.425163984298706
63	281.89909291267395	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2043.8947548866272	2.8338871002197266
63	284.7329800128937	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2046.728641986847	2.5837020874023438
63	287.316682100296	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2049.3123440742493	1.9882729053497314
63	289.30495500564575	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2051.300616979599	1.5871238708496094
63	290.89207887649536	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2052.8877408504486	1.470940113067627
63	292.363018989563	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2054.3586809635162	1.7293410301208496
63	294.09236001968384	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2056.088021993637	1.6788358688354492
63	295.7711958885193	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2057.7668578624725	1.7633051872253418
63	297.53450107574463	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2059.530163049698	1.3616149425506592
63	298.8961160182953	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2060.8917779922485	1.8413479328155518
63	300.73746395111084	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2062.733125925064	2.399735927581787
63	303.1371998786926	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2065.132861852646	1.6915090084075928
63	304.8287088871002	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2066.8243708610535	2.016486167907715
63	306.84519505500793	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2068.840857028961	1.6666529178619385
63	308.5118479728699	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2070.507509946823	2.0250420570373535
63	310.5368900299072	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2072.5325520038605	2.416733980178833
63	312.95362401008606	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2074.9492859840393	2.2250969409942627
63	315.1787209510803	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2077.1743829250336	1.917057991027832
63	317.09577894210815	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2079.0914409160614	2.4753799438476562
63	319.5711588859558	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2081.566820859909	2.308701992034912
63	321.8798608779907	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2083.875522851944	2.0669991970062256
63	323.94686007499695	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2085.94252204895	1.3134689331054688
63	325.2603290081024	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2087.2559909820557	2.17861008644104
63	327.43893909454346	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2089.4346010684967	1.446112871170044
63	328.8850519657135	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2090.8807139396667	2.77107310295105
63	331.65612506866455	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2093.651787042618	1.9953398704528809
63	333.65146493911743	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2095.6471269130707	1.9218430519104004
63	335.57330799102783	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2097.568969964981	1.3613529205322266
63	336.93466091156006	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2098.9303228855133	1.8247179985046387
63	338.7593789100647	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2100.755040884018	1.624756097793579
63	340.3841350078583	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2102.3797969818115	2.5081119537353516
63	342.8922469615936	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2104.887908935547	1.5082309246063232
63	344.40047788619995	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2106.396139860153	1.7083611488342285
63	346.1088390350342	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2108.1045010089874	1.325023889541626
63	347.4338629245758	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2109.429524898529	2.308382987976074
63	349.7422459125519	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2111.737907886505	1.4750230312347412
63	351.2172689437866	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2113.21293091774	2.5169501304626465
63	353.73421907424927	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2115.7298810482025	1.7086009979248047
63	355.4428200721741	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2117.4384820461273	3.117283821105957
63	358.56010389328003	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2120.5557658672333	2.2003531455993652
63	360.7604570388794	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2122.7561190128326	2.105154037475586
63	362.865611076355	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2124.8612730503082	1.2369120121002197
63	364.1025230884552	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2126.0981850624084	2.6711409091949463
63	366.77366399765015	house_face	0	3	0	rivalry	house_face	rivalry_redhouse	left	120.0	2128.7693259716034	2.1543710231781006
63	368.92803502082825	house_face	0	3	14378	rivalry	house_face	rivalry_redhouse	left	120.0	2130.9236969947815	0.0787649154663086
0	369.00679993629456	stim	0		359	break	break	break	left	3.0	2131.002461910248	2.9998300075531006
64	372.00662994384766	stim	0		237	unambiguous	house	redface	left	1.9845167502153016	2134.002291917801	1.9832370281219482
65	373.9898669719696	stim	0		0	unambiguous	face	redface	left	2.0196281146655797	2135.985528945923	0.6417150497436523
65	374.63158202171326	face	0	3	240	unambiguous	face	redface	left	2.0196281146655797	2136.6272439956665	1.3747329711914062
66	376.00631499290466	stim	0		0	unambiguous	house	redface	left	2.03010893301581	2138.001976966858	0.8666520118713379
66	376.872967004776	house	0	3	243	unambiguous	house	redface	left	2.03010893301581	2138.8686289787292	1.1664869785308838
67	378.0394539833069	stim	0		0	unambiguous	face	redface	left	1.9812906195327604	2140.03511595726	1.0666289329528809
67	379.10608291625977	face	0	3	238	unambiguous	face	redface	left	1.9812906195327604	2141.101744890213	0.9164760112762451
68	380.022558927536	stim	0		0	unambiguous	house	redface	left	1.9849907987944022	2142.0182209014893	0.45839500427246094
68	380.4809539318085	house	0	3	238	unambiguous	house	redface	left	1.9849907987944022	2142.4766159057617	1.5248010158538818
69	382.00575494766235	stim	0		0	unambiguous	face	redface	left	2.011057898738902	2144.0014169216156	0.7084410190582275
69	382.7141959667206	face	0	3	241	unambiguous	face	redface	left	2.011057898738902	2144.709857940674	1.2999320030212402
70	384.0141279697418	stim	0		0	unambiguous	house	redface	left	1.9808835225902048	2146.009789943695	0.34173107147216797
70	384.355859041214	house	0	3	238	unambiguous	house	redface	left	1.9808835225902048	2146.3515210151672	1.6415908336639404
71	385.99744987487793	stim	0		0	unambiguous	face	redface	left	2.031334122783242	2147.993111848831	0.7834532260894775
71	386.7809031009674	face	0	3	244	unambiguous	face	redface	left	2.031334122783242	2148.7765650749207	1.2499539852142334
72	388.03085708618164	stim	0		0	unambiguous	house	redface	left	1.95742240506905	2150.026519060135	0.4667649269104004
72	388.49762201309204	house	0	3	234	unambiguous	house	redface	left	1.95742240506905	2150.4932839870453	1.4834380149841309
73	389.9810600280762	stim	0		0	unambiguous	face	redface	left	2.0247884835288503	2151.9767220020294	0.500187873840332
73	390.4812479019165	face	0	3	243	unambiguous	face	redface	left	2.0247884835288503	2152.4769098758698	1.5250880718231201
74	392.0063359737396	stim	0		0	unambiguous	house	redface	left	2.018597781326533	2154.001997947693	0.6751708984375
74	392.6815068721771	house	0	3	243	unambiguous	house	redface	left	2.018597781326533	2154.6771688461304	1.3501851558685303
75	394.03169202804565	stim	0		0	unambiguous	face	redface	left	1.9682888371761778	2156.027354001999	0.3667910099029541
75	394.3984830379486	face	0	3	235	unambiguous	face	redface	left	1.9682888371761778	2156.394145011902	1.6001968383789062
76	395.9986798763275	stim	0		0	unambiguous	house	redface	left	1.993470018853456	2157.9943418502808	0.6501810550689697
76	396.6488609313965	house	0	3	238	unambiguous	house	redface	left	1.993470018853456	2158.6445229053497	1.3418030738830566
77	397.99066400527954	stim	0		0	unambiguous	face	redface	left	1.9505667314711597	2159.986325979233	0.5387639999389648
77	398.5294280052185	face	0	3	233	unambiguous	face	redface	left	1.9505667314711597	2160.5250899791718	1.4114820957183838
78	399.9409101009369	stim	0		0	unambiguous	house	redface	left	2.0458833974301016	2161.93657207489	0.5716907978057861
78	400.5126008987427	house	0	3	244	unambiguous	house	redface	left	2.0458833974301016	2162.508262872696	1.4701921939849854
79	401.98279309272766	stim	0		0	unambiguous	face	redface	left	1.9835837133567946	2163.978455066681	0.48832178115844727
79	402.4711148738861	face	0	3	237	unambiguous	face	redface	left	1.9835837133567946	2164.4667768478394	1.4951560497283936
80	403.9662709236145	stim	0		0	unambiguous	house	redface	left	2.044225521925576	2165.9619328975677	0.38801097869873047
80	404.35428190231323	house	0	3	245	unambiguous	house	redface	left	2.044225521925576	2166.3499438762665	1.6622459888458252
81	406.01652789115906	stim	0		0	unambiguous	face	redface	left	2.030652957095551	2168.0121898651123	0.3789680004119873
81	406.39549589157104	face	0	3	242	unambiguous	face	redface	left	2.030652957095551	2168.3911578655243	1.646299123764038
82	408.0417950153351	stim	0		0	unambiguous	house	redface	left	2.0100797563848243	2170.0374569892883	0.3369770050048828
82	408.37877202033997	house	0	3	241	unambiguous	house	redface	left	2.0100797563848243	2170.374433994293	1.6800310611724854
83	410.05880308151245	stim	0		0	unambiguous	face	redface	left	1.9732559692206026	2172.0544650554657	0.4114859104156494
83	410.4702889919281	face	0	3	235	unambiguous	face	redface	left	1.9732559692206026	2172.4659509658813	1.5582408905029297
84	412.02852988243103	stim	0		0	unambiguous	house	redface	left	2.0179190013525243	2174.0241918563843	0.44161200523376465
84	412.4701418876648	house	0	3	240	unambiguous	house	redface	left	2.0179190013525243	2174.465803861618	1.574747085571289
85	414.0448889732361	stim	0		0	unambiguous	face	redface	left	1.992432868223986	2176.0405509471893	0.4417240619659424
85	414.486613035202	face	0	3	238	unambiguous	face	redface	left	1.992432868223986	2176.4822750091553	1.5497219562530518
86	416.0363349914551	stim	0		0	unambiguous	house	redface	left	1.9900404282529247	2178.0319969654083	0.31671810150146484
86	416.35305309295654	house	0	3	239	unambiguous	house	redface	left	1.9900404282529247	2178.34871506691	1.6747848987579346
87	418.0278379917145	stim	0		0	unambiguous	face	redface	left	1.9579050578808632	2180.0234999656677	0.4250469207763672
87	418.45288491249084	face	0	3	235	unambiguous	face	redface	left	1.9579050578808632	2180.448546886444	1.5331761837005615
88	419.9860610961914	stim	0		0	unambiguous	house	redface	left	2.012950477136315	2181.9817230701447	0.4750847816467285
88	420.46114587783813	house	0	3	242	unambiguous	house	redface	left	2.012950477136315	2182.4568078517914	1.5416431427001953
89	422.00278902053833	stim	0		0	unambiguous	face	redface	left	2.0291451516717047	2183.9984509944916	0.3834090232849121
89	422.38619804382324	face	0	3	243	unambiguous	face	redface	left	2.0291451516717047	2184.3818600177765	1.6415748596191406
90	424.0277729034424	stim	0		0	unambiguous	house	redface	left	2.0067439031944403	2186.0234348773956	0.45014119148254395
90	424.4779140949249	house	0	3	241	unambiguous	house	redface	left	2.0067439031944403	2186.473576068878	1.5582919120788574
91	426.0362060070038	stim	0		0	unambiguous	face	redface	left	2.0250630578327136	2188.031867980957	0.41677188873291016
91	426.4529778957367	face	0	3	243	unambiguous	face	redface	left	2.0250630578327136	2188.44863986969	1.6083950996398926
92	428.0613729953766	stim	0		0	unambiguous	house	redface	left	1.9824817125132657	2190.05703496933	0.45023488998413086
92	428.5116078853607	house	0	3	238	unambiguous	house	redface	left	1.9824817125132657	2190.507269859314	1.5334820747375488
93	430.04508996009827	stim	0		0	unambiguous	face	redface	left	1.9752263080489594	2192.0407519340515	0.5918240547180176
93	430.6369140148163	face	0	3	237	unambiguous	face	redface	left	1.9752263080489594	2192.6325759887695	1.3834810256958008
94	432.0203950405121	stim	0		0	unambiguous	house	redface	left	2.0056174435257015	2194.0160570144653	0.5001499652862549
94	432.52054500579834	house	0	3	239	unambiguous	house	redface	left	2.0056174435257015	2194.5162069797516	1.500303030014038
95	434.0208480358124	stim	0		0	unambiguous	face	redface	left	2.0380505632584707	2196.0165100097656	0.26671504974365234
95	434.28756308555603	face	0	3	243	unambiguous	face	redface	left	2.0380505632584707	2196.2832250595093	1.7751438617706299
96	436.06270694732666	stim	0		0	unambiguous	house	redface	left	2.0084643571638257	2198.05836892128	0.2886509895324707
96	436.35135793685913	house	0	3	240	unambiguous	house	redface	left	2.0084643571638257	2198.3470199108124	1.719944953918457
97	438.0713028907776	stim	0		0	unambiguous	face	redface	left	2.015808839458298	2200.066964864731	0.32990121841430664
97	438.4012041091919	face	0	3	241	unambiguous	face	redface	left	2.015808839458298	2200.396866083145	1.6869709491729736
98	440.08817505836487	stim	0		0	unambiguous	house	redface	left	2.03178224912111	2202.083837032318	0.34618282318115234
98	440.434357881546	house	0	3	243	unambiguous	house	redface	left	2.03178224912111	2202.4300198554993	1.6874380111694336
99	442.12179589271545	stim	0		0	unambiguous	face	redface	left	2.026925143207085	2204.1174578666687	0.3624250888824463
99	442.4842209815979	face	0	3	242	unambiguous	face	redface	left	2.026925143207085	2204.479882955551	1.6627449989318848
100	444.1469659805298	stim	0		0	unambiguous	house	redface	left	2.010719332059022	2206.142627954483	0.32880711555480957
100	444.4757730960846	house	0	3	240	unambiguous	house	redface	left	2.010719332059022	2206.471435070038	1.6797568798065186
101	446.1555299758911	stim	0		0	unambiguous	face	redface	left	2.045475216898648	2208.1511919498444	0.4618079662322998
101	446.6173379421234	face	0	3	244	unambiguous	face	redface	left	2.045475216898648	2208.6129999160767	1.583207130432129
102	448.20054507255554	stim	0		0	unambiguous	house	redface	left	1.990325446348699	2210.196207046509	0.31381797790527344
102	448.5143630504608	house	0	3	238	unambiguous	house	redface	left	1.990325446348699	2210.510025024414	1.6776800155639648
103	450.1920430660248	stim	0		0	unambiguous	face	redface	left	1.973715836426162	2212.187705039978	0.5749549865722656
103	450.76699805259705	face	0	3	235	unambiguous	face	redface	left	1.973715836426162	2212.7626600265503	1.3997459411621094
104	452.16674399375916	stim	0		0	unambiguous	house	redface	left	1.978566897358738	2214.1624059677124	0.250046968460083
104	452.41679096221924	house	0	3	237	unambiguous	house	redface	left	1.978566897358738	2214.4124529361725	1.724808931350708
105	454.14159989356995	stim	0		0	unambiguous	face	redface	left	1.956753980050134	2216.137261867523	0.258350133895874
105	454.3999500274658	face	0	3	235	unambiguous	face	redface	left	1.956753980050134	2216.395612001419	1.6997699737548828
106	456.0997200012207	stim	0		0	unambiguous	house	redface	left	1.9999195753649304	2218.095381975174	0.6583850383758545
106	456.75810503959656	house	0	3	240	unambiguous	house	redface	left	1.9999195753649304	2218.75376701355	1.34163498878479
107	458.09974002838135	stim	0		0	unambiguous	face	redface	left	1.9789794433263712	2220.0954020023346	0.4417538642883301
107	458.5414938926697	face	0	3	237	unambiguous	face	redface	left	1.9789794433263712	2220.537155866623	1.5332651138305664
108	460.07475900650024	stim	0		0	unambiguous	house	redface	left	1.9748988748125964	2222.0704209804535	0.4500439167022705
108	460.5248029232025	house	0	3	237	unambiguous	house	redface	left	1.9748988748125964	2222.5204648971558	1.5250191688537598
109	462.0498220920563	stim	0		0	unambiguous	face	redface	left	1.996287258063023	2224.0454840660095	0.23341894149780273
109	462.2832410335541	face	0	3	240	unambiguous	face	redface	left	1.996287258063023	2224.2789030075073	1.766603946685791
110	464.04984498023987	stim	0		0	unambiguous	house	redface	left	1.9527009464949268	2226.045506954193	0.3084869384765625
110	464.35833191871643	house	0	3	234	unambiguous	house	redface	left	1.9527009464949268	2226.3539938926697	1.6418211460113525
111	466.0001530647278	stim	0		0	unambiguous	face	redface	left	1.9864016157576543	2227.995815038681	0.42515087127685547
111	466.42530393600464	face	0	3	239	unambiguous	face	redface	left	1.9864016157576543	2228.420965909958	1.5668461322784424
112	467.9921500682831	stim	0		0	unambiguous	house	redface	left	2.0166222673113943	2229.9878120422363	0.20845794677734375
112	468.2006080150604	house	0	3	241	unambiguous	house	redface	left	2.0166222673113943	2230.1962699890137	1.8085269927978516
113	470.0091350078583	stim	0		0	unambiguous	face	redface	left	1.9802237381234238	2232.0047969818115	0.2250969409942627
113	470.23423194885254	face	0	3	236	unambiguous	face	redface	left	1.9802237381234238	2232.229893922806	1.7503280639648438
114	471.9845600128174	stim	0		0	unambiguous	house	redface	left	2.0383734004563454	2233.9802219867706	0.21704602241516113
114	472.20160603523254	house	0	3	243	unambiguous	house	redface	left	2.0383734004563454	2234.197268009186	1.8248159885406494
115	474.0264220237732	stim	0		0	unambiguous	face	redface	left	1.9841780229985806	2236.0220839977264	0.22191095352172852
115	474.2483329772949	face	0	3	237	unambiguous	face	redface	left	1.9841780229985806	2236.243994951248	1.761657953262329
116	476.00999093055725	stim	0		0	unambiguous	house	redface	left	1.9787881300075552	2238.0056529045105	0.2964651584625244
116	476.3064560890198	house	0	3	236	unambiguous	house	redface	left	1.9787881300075552	2238.302118062973	1.678642988204956
117	477.98509907722473	stim	0		0	unambiguous	face	redface	left	2.0285863203995893	2239.980761051178	0.37121081352233887
117	478.35630989074707	face	0	3	243	unambiguous	face	redface	left	2.0285863203995893	2240.3519718647003	1.6624791622161865
118	480.01878905296326	stim	0		0	unambiguous	house	redface	left	1.951053473512422	2242.0144510269165	0.17072105407714844
118	480.1895101070404	house	0	3	233	unambiguous	house	redface	left	1.951053473512422	2242.1851720809937	1.7793848514556885
119	481.9688949584961	stim	0		0	unambiguous	face	redface	left	1.987566607384201	2243.9645569324493	0.4538400173187256
119	482.4227349758148	face	0	3	237	unambiguous	face	redface	left	1.987566607384201	2244.418396949768	1.5298690795898438
120	483.95260405540466	stim	0		0	unambiguous	house	redface	left	1.9964169228065516	2245.948266029358	0.4033699035644531
120	484.3559739589691	house	0	3	239	unambiguous	house	redface	left	1.9964169228065516	2246.3516359329224	1.5998260974884033
121	485.9558000564575	stim	0		0	unambiguous	face	redface	left	1.9713880793662288	2247.9514620304108	0.3504178524017334
121	486.30621790885925	face	0	3	234	unambiguous	face	redface	left	1.9713880793662288	2248.3018798828125	1.6160390377044678
122	487.9222569465637	stim	0		0	unambiguous	house	redface	left	1.9573787926703192	2249.917918920517	0.39170002937316895
122	488.3139569759369	house	0	3	233	unambiguous	house	redface	left	1.9573787926703192	2250.30961894989	1.5664279460906982
123	489.8803849220276	stim	0		0	unambiguous	face	redface	left	1.981290806598203	2251.876046895981	0.3417220115661621
123	490.22210693359375	face	0	3	238	unambiguous	face	redface	left	1.981290806598203	2252.217768907547	1.641427993774414
124	491.86353492736816	stim	0		17	unambiguous	house	redface	left	0.14220612038718627	2253.8591969013214	0.1417710781097412
0	492.0053060054779	stim	0		0	break	break	break	left	3.0	2254.000967979431	0.20004892349243164
0	492.20535492897034	break	0	3	360	break	break	break	left	3.0	2254.2010169029236	9.500446081161499
